Customer_ID,Fraud_Flag,Fraud_Risk_Score,Overall_Risk_Score,Failed_Login_Count,New_Device_Login_Frequency,Unusual_Login_Flag,Account_Takeover_Risk,High_Value_Transaction_Count,Suspicious_Transaction_Count,Beneficiary_Change_Frequency,Device_Trust_Score,Velocity_Score,Geo_Anomaly_Flag,Security_Awareness_Score
CUST_34131,True,84,40,2,High,True,67,0,1,High,23,93,True,25
CUST_34132,False,27,19,0,Medium,False,30,0,0,Low,74,31,False,81
CUST_34133,False,43,26,0,Medium,False,20,0,0,Low,87,30,False,52
CUST_34134,True,91,46,4,High,True,65,4,2,Low,23,77,True,14
CUST_34135,True,77,36,2,High,True,82,0,2,High,19,93,True,32
CUST_34136,False,33,21,0,Low,False,24,0,0,Low,74,16,False,71
CUST_34137,False,24,13,0,Low,False,5,3,0,Low,86,16,False,91
CUST_34138,False,34,13,0,Low,False,33,0,0,Low,81,28,False,90
CUST_34139,True,82,62,4,High,True,73,0,1,High,23,93,True,30
CUST_34140,False,3,7,1,Low,False,15,0,0,Low,71,27,False,73
CUST_34141,True,86,43,3,High,True,71,3,1,High,12,71,True,15
CUST_34142,False,9,7,1,Low,False,20,3,0,Low,82,38,False,98
CUST_34143,False,31,16,0,Medium,False,22,0,0,Medium,79,32,False,55
CUST_34144,True,98,45,5,High,True,82,0,1,Low,17,94,True,23
CUST_34145,False,4,5,0,Low,False,28,0,0,Low,84,8,False,87
CUST_34146,False,8,10,1,Medium,False,23,0,0,Low,96,34,False,53
CUST_34147,True,88,43,4,High,True,73,0,1,Low,21,92,True,25
CUST_34148,False,25,16,0,Low,False,33,0,0,High,79,37,False,73
CUST_34149,True,97,71,3,High,True,78,3,1,High,10,71,True,34
CUST_34150,False,34,20,1,Low,False,5,6,0,Low,87,21,False,54
CUST_34151,True,75,36,4,High,True,88,4,1,Low,10,71,True,11
CUST_34152,False,43,25,0,Medium,False,26,0,0,Low,71,6,False,94
CUST_34153,False,16,14,0,Low,False,30,0,0,High,72,6,False,86
CUST_34154,False,9,10,2,Low,False,34,0,0,Medium,82,44,False,60
CUST_34155,False,21,17,0,Low,False,16,0,0,High,96,11,False,97
CUST_34156,True,82,39,4,High,True,77,4,1,High,24,92,True,36
CUST_34157,True,79,37,2,High,True,60,0,1,High,13,79,True,11
CUST_34158,True,96,43,5,High,True,79,0,1,High,7,89,True,20
CUST_34159,True,90,38,2,High,True,73,3,1,Medium,16,93,True,14
CUST_34160,False,20,16,0,Low,False,30,3,0,Low,80,39,False,52
CUST_34161,False,21,12,1,Low,False,16,3,0,Low,82,35,False,51
CUST_34162,False,22,23,0,Low,False,21,0,0,Low,76,43,False,57
CUST_34163,True,90,40,2,High,True,60,0,1,Medium,16,95,True,33
CUST_34164,False,30,19,0,Medium,False,27,0,0,Low,77,37,False,98
CUST_34165,False,28,14,0,Low,False,8,0,0,Low,83,35,False,78
CUST_34166,True,97,45,3,High,True,82,3,1,Medium,9,82,True,11
CUST_34167,True,80,39,2,High,True,77,3,2,Low,11,71,True,37
CUST_34168,True,94,41,5,High,True,68,0,1,Low,26,97,True,24
CUST_34169,False,4,5,0,Low,False,33,0,0,Low,99,9,False,58
CUST_34170,True,88,42,2,High,True,68,3,2,Medium,22,86,True,31
CUST_34171,True,79,33,5,High,True,77,0,1,High,24,94,True,12
CUST_34172,True,92,45,2,High,True,83,0,1,High,22,92,True,13
CUST_34173,False,12,9,0,Low,False,24,0,0,Medium,86,11,False,75
CUST_34174,False,26,20,0,Low,False,19,3,0,Low,74,9,False,54
CUST_34175,False,28,16,0,Low,False,29,3,0,Low,84,31,False,92
CUST_34176,False,14,13,0,Medium,False,22,0,0,Low,87,18,False,86
CUST_34177,False,38,24,0,Low,False,11,3,0,Low,79,22,False,55
CUST_34178,False,12,11,0,Low,False,33,0,0,Low,78,10,False,89
CUST_34179,False,28,16,0,Low,False,7,0,0,Low,99,27,False,92
CUST_34180,True,80,33,5,High,True,74,3,1,Medium,25,76,True,12
CUST_34181,False,45,26,0,Low,False,16,0,0,Low,75,39,False,73
CUST_34182,False,12,12,0,Low,False,5,0,0,Low,85,36,False,68
CUST_34183,False,22,17,0,Low,False,8,3,0,Low,76,29,False,99
CUST_34184,False,15,9,1,Low,False,22,0,0,Low,91,30,False,71
CUST_34185,True,77,37,4,High,True,85,3,1,Medium,24,83,True,12
CUST_34186,False,43,25,1,Low,False,14,0,0,Low,84,43,False,75
CUST_34187,True,94,41,2,High,True,80,3,1,Low,29,77,True,20
CUST_34188,False,33,22,0,Low,False,15,0,0,Low,86,31,False,90
CUST_34189,False,1,5,0,Low,False,11,0,0,Low,95,35,False,78
CUST_34190,False,23,18,1,Medium,False,27,0,0,Medium,87,16,False,86
CUST_34191,True,87,43,3,High,True,81,3,1,Low,23,70,True,24
CUST_34192,False,0,5,0,Low,False,21,0,0,Low,98,44,True,78
CUST_34193,False,33,18,0,Low,False,5,0,0,High,94,5,False,98
CUST_34194,True,82,40,4,High,True,83,0,1,Medium,11,77,True,28
CUST_34195,False,11,11,0,Medium,False,8,0,0,Low,95,29,False,94
CUST_34196,False,2,5,0,Medium,False,12,0,0,Medium,83,41,False,98
CUST_34197,False,12,11,1,Low,False,26,0,0,Medium,98,21,False,93
CUST_34198,False,7,10,0,Low,False,12,3,0,Low,76,21,False,71
CUST_34199,False,32,18,0,Medium,False,7,0,0,Low,94,17,False,59
CUST_34200,False,27,19,0,Low,False,18,3,0,Low,86,19,False,72
CUST_34201,False,9,9,1,Low,False,13,3,0,Low,99,9,False,53
CUST_34202,False,26,12,1,Medium,False,28,3,0,Low,76,31,False,91
CUST_34203,True,95,46,5,High,True,78,0,1,Low,19,87,True,33
CUST_34204,False,24,19,1,Low,False,13,3,0,Low,86,11,False,84
CUST_34205,True,86,44,5,High,True,86,0,1,Low,15,87,True,18
CUST_34206,False,6,9,1,Low,False,8,3,0,Low,73,34,False,63
CUST_34207,False,23,16,1,Low,False,21,0,0,Low,89,14,False,83
CUST_34208,False,11,11,1,Low,False,16,3,0,Low,93,25,False,58
CUST_34209,False,19,15,0,Low,False,29,0,0,High,94,43,False,98
CUST_34210,False,8,8,0,Low,False,30,0,0,Low,95,17,False,73
CUST_34211,False,3,9,0,Low,False,26,0,0,Low,72,26,False,67
CUST_34212,False,25,27,0,Low,False,6,0,0,Low,82,16,False,88
CUST_34213,False,13,11,0,Medium,False,26,3,0,Low,99,9,False,96
CUST_34214,False,6,10,1,Low,False,26,0,0,Medium,86,33,False,58
CUST_34215,False,29,21,0,Low,False,22,0,0,Low,93,26,False,97
CUST_34216,True,98,43,3,High,True,61,3,1,High,11,89,True,41
CUST_34217,False,14,10,0,Low,False,6,0,0,Low,91,26,False,76
CUST_34218,True,95,42,5,High,True,66,3,1,High,7,71,True,19
CUST_34219,True,85,42,3,High,True,71,0,1,Medium,29,82,True,43
CUST_34220,True,87,45,2,High,True,65,0,1,Medium,29,84,True,12
CUST_34221,False,20,16,0,Medium,False,5,0,0,Low,72,41,False,86
CUST_34222,False,29,12,0,Low,False,25,3,0,Low,87,5,False,89
CUST_34223,False,0,5,0,Low,False,19,0,0,Low,72,28,False,67
CUST_34224,False,10,11,0,Medium,False,10,3,0,Low,97,32,False,98
CUST_34225,False,21,22,0,Low,False,9,3,0,High,85,20,False,92
CUST_34226,False,25,12,0,Low,False,16,3,0,Low,98,40,False,75
CUST_34227,False,15,11,0,Low,False,20,3,0,Low,87,41,False,82
CUST_34228,False,0,6,0,Low,False,13,3,0,Low,98,25,False,71
CUST_34229,False,5,8,0,Low,False,11,3,0,Low,71,23,False,77
CUST_34230,False,26,15,1,Low,False,15,0,0,Low,87,14,False,93
CUST_34231,False,27,13,0,Low,False,23,3,0,Medium,97,12,False,84
CUST_34232,False,6,7,0,Low,False,25,3,0,Low,90,18,False,62
CUST_34233,True,90,42,2,High,True,62,0,1,Low,13,88,True,20
CUST_34234,False,2,7,0,Low,False,15,0,0,High,92,7,False,99
CUST_34235,False,10,6,0,Low,False,20,0,0,Low,74,20,False,59
CUST_34236,False,19,15,0,Low,False,26,3,0,High,99,39,False,86
CUST_34237,True,93,40,5,High,True,88,3,1,Medium,10,93,True,39
CUST_34238,False,33,16,1,Medium,False,33,3,0,Low,95,9,False,54
CUST_34239,False,36,24,0,Low,False,8,0,0,Low,89,37,False,88
CUST_34240,False,33,17,0,Low,False,10,0,0,Low,89,7,False,59
CUST_34241,False,10,9,0,Low,False,9,0,0,Low,90,31,False,75
CUST_34242,False,27,13,2,Low,False,30,3,0,Medium,71,12,False,85
CUST_34243,False,6,6,0,Low,False,32,3,0,Low,83,9,False,64
CUST_34244,False,9,9,0,Medium,False,25,0,0,Low,90,38,False,51
CUST_34245,False,10,7,0,Low,False,9,3,0,Low,79,21,False,79
CUST_34246,False,2,5,0,Medium,False,28,3,0,Low,70,31,False,61
CUST_34247,False,44,29,1,Medium,False,10,0,0,Low,86,19,False,56
CUST_34248,False,27,17,0,Medium,False,7,3,0,Low,88,44,False,76
CUST_34249,True,95,40,5,High,True,67,4,2,Low,29,91,True,11
CUST_34250,False,3,5,0,Low,False,20,3,0,Low,95,39,False,83
CUST_34251,False,30,14,0,Low,False,6,3,0,Low,81,6,False,74
CUST_34252,True,93,42,5,High,True,92,3,1,Low,23,74,True,36
CUST_34253,False,21,16,1,Low,False,31,3,0,Medium,94,12,False,69
CUST_34254,False,16,14,0,Low,False,26,3,0,Low,77,25,False,81
CUST_34255,False,33,20,1,Low,False,8,3,0,Low,85,36,False,54
CUST_34256,False,29,18,0,Low,False,31,0,0,Low,94,18,False,91
CUST_34257,False,30,18,0,Low,False,14,0,0,Low,76,34,False,64
CUST_34258,False,26,14,0,Low,False,5,3,0,Low,70,15,False,83
CUST_34259,True,77,36,5,High,True,91,0,1,Medium,24,70,True,11
CUST_34260,False,10,22,1,Low,False,33,3,0,Low,82,22,False,51
CUST_34261,False,21,15,0,Low,False,32,0,0,Low,80,19,False,80
CUST_34262,False,32,16,0,Medium,False,12,0,0,Low,74,41,False,63
CUST_34263,False,25,17,0,Low,False,17,3,0,Low,77,26,False,93
CUST_34264,True,78,40,2,High,True,88,0,1,High,6,95,True,30
CUST_34265,False,18,22,0,Low,False,25,3,0,Low,86,41,False,84
CUST_34266,False,24,11,1,Low,False,11,0,0,Low,72,11,False,65
CUST_34267,False,7,10,0,Medium,False,13,3,0,Low,73,23,False,77
CUST_34268,False,13,9,0,Low,False,25,3,0,Low,88,20,False,97
CUST_34269,False,28,15,0,Medium,False,23,3,0,Low,80,35,False,61
CUST_34270,False,39,24,0,Medium,False,34,0,0,Low,78,14,False,66
CUST_34271,True,94,51,5,High,True,94,0,1,High,29,79,True,11
CUST_34272,False,27,18,1,Low,False,32,3,0,Low,78,19,False,85
CUST_34273,False,19,14,1,Medium,False,20,0,0,Low,78,7,False,67
CUST_34274,False,1,8,0,Low,False,32,0,0,Medium,90,40,False,65
CUST_34275,True,98,44,3,High,True,81,0,1,Medium,22,87,True,25
CUST_34276,False,3,5,0,Low,False,14,3,0,Low,89,43,False,98
CUST_34277,False,4,8,0,Medium,False,31,3,0,Low,74,28,False,84
CUST_34278,False,24,27,0,Low,False,11,3,0,Low,85,33,False,88
CUST_34279,False,18,24,0,Low,False,22,3,0,Low,99,26,False,94
CUST_34280,True,85,42,3,High,True,77,4,1,High,29,70,True,11
CUST_34281,False,34,16,1,Low,False,19,0,0,Low,71,10,False,69
CUST_34282,False,5,5,0,Low,False,18,3,0,Low,96,20,False,78
CUST_34283,True,77,39,3,High,True,89,3,1,Medium,24,82,True,35
CUST_34284,True,91,43,4,High,True,82,3,1,Medium,28,91,True,20
CUST_34285,True,76,36,3,High,True,74,0,1,Low,8,95,True,43
CUST_34286,True,76,32,3,High,True,88,0,1,Medium,24,91,True,36
CUST_34287,False,24,14,0,Low,False,7,3,0,Medium,96,44,False,74
CUST_34288,False,26,18,0,Low,False,7,0,0,Low,74,31,False,84
CUST_34289,False,2,5,0,Low,False,21,0,0,Medium,98,21,False,93
CUST_34290,False,13,11,0,Low,False,9,3,0,Low,78,10,False,70
CUST_34291,True,92,44,3,High,True,62,0,1,High,18,76,True,35
CUST_34292,False,31,18,1,Low,False,17,3,0,Low,78,31,False,63
CUST_34293,False,13,10,0,Low,False,9,0,0,High,89,7,False,52
CUST_34294,False,13,10,1,Low,True,18,0,0,Medium,79,31,False,74
CUST_34295,False,1,7,0,Low,False,34,3,0,Low,78,25,False,70
CUST_34296,True,97,45,2,High,True,75,3,1,Low,15,77,True,15
CUST_34297,False,46,27,0,Low,False,18,0,0,Low,75,5,False,72
CUST_34298,False,10,7,0,Low,False,19,3,0,Low,89,7,False,82
CUST_34299,False,7,7,1,Low,False,20,0,0,Low,92,6,False,58
CUST_34300,False,15,34,1,Low,False,28,0,0,Low,97,15,False,92
CUST_34301,False,32,23,0,Low,False,14,0,0,Low,94,20,False,52
CUST_34302,False,20,12,0,Low,False,9,1,0,Medium,87,31,True,54
CUST_34303,False,15,9,1,Low,False,28,0,0,Low,78,28,False,98
CUST_34304,False,32,18,0,Low,False,23,3,0,Low,97,32,False,93
CUST_34305,True,84,36,3,High,True,86,0,1,High,23,90,True,26
CUST_34306,True,78,37,3,High,True,66,3,1,High,23,74,True,35
CUST_34307,False,9,10,1,Low,False,7,3,0,Low,88,43,False,73
CUST_34308,False,8,8,0,Low,False,14,3,0,Low,71,24,False,64
CUST_34309,False,28,27,0,Medium,False,21,3,0,Low,89,30,False,75
CUST_34310,False,24,19,0,Low,False,16,0,0,Low,98,14,False,86
CUST_34311,False,31,20,0,Medium,False,14,0,0,Low,96,10,False,67
CUST_34312,True,84,37,2,High,True,60,0,1,Low,18,96,True,27
CUST_34313,False,8,10,0,Medium,False,14,3,0,Low,73,43,False,80
CUST_34314,False,11,12,0,Medium,False,30,3,0,Low,70,12,False,54
CUST_34315,True,86,37,2,High,True,64,3,2,Medium,13,75,True,35
CUST_34316,False,47,38,0,Low,False,11,3,0,Low,99,12,False,93
CUST_34317,False,14,12,0,Low,True,30,0,0,Medium,70,23,False,90
CUST_34318,False,24,15,0,Medium,False,23,3,0,Low,72,15,False,53
CUST_34319,False,9,17,1,Low,False,29,3,0,Low,90,21,False,80
CUST_34320,False,1,5,1,Medium,False,12,3,0,Low,86,17,False,82
CUST_34321,False,2,8,0,Low,False,17,0,0,Low,91,22,False,80
CUST_34322,False,14,12,0,Low,False,25,6,0,Low,93,25,False,90
CUST_34323,False,15,9,0,Low,False,20,0,0,Low,94,19,False,68
CUST_34324,False,9,8,0,Low,False,17,0,0,Low,92,7,False,65
CUST_34325,False,21,16,1,Medium,False,22,4,0,Low,79,39,False,79
CUST_34326,False,34,19,1,Low,False,5,3,0,Low,97,33,False,81
CUST_34327,False,33,20,0,Low,False,20,0,0,Low,94,28,False,66
CUST_34328,False,8,10,1,Low,False,29,0,0,Low,89,44,False,65
CUST_34329,True,78,39,4,High,True,82,3,1,High,18,93,True,30
CUST_34330,False,26,14,0,Low,False,30,6,0,Low,82,28,False,56
CUST_34331,False,2,5,0,Low,False,26,0,0,Low,84,32,False,56
CUST_34332,True,97,45,5,High,True,75,3,1,High,25,86,True,43
CUST_34333,True,83,40,5,High,True,78,0,1,High,16,86,True,28
CUST_34334,False,4,5,1,Low,False,27,0,0,Low,76,31,False,56
CUST_34335,False,10,17,0,Medium,False,26,3,0,Low,78,16,False,59
CUST_34336,False,1,8,1,Low,False,31,3,0,Low,71,7,False,65
CUST_34337,True,80,37,4,High,True,93,0,1,High,18,83,True,21
CUST_34338,False,15,12,0,Low,False,29,0,0,Low,81,20,False,66
CUST_34339,False,41,24,1,Medium,False,25,3,0,Low,73,21,False,90
CUST_34340,True,83,38,3,High,True,93,0,2,High,14,85,True,41
CUST_34341,False,20,16,0,Low,False,27,0,0,Low,72,33,False,88
CUST_34342,False,31,21,0,Low,False,5,3,0,Low,90,15,False,64
CUST_34343,False,7,7,0,Low,False,28,0,0,High,92,29,False,74
CUST_34344,False,15,12,1,Low,False,8,0,0,Low,87,16,False,57
CUST_34345,False,8,9,0,Low,False,7,3,0,Low,77,13,False,50
CUST_34346,False,29,16,0,Low,False,13,3,0,Low,70,24,False,89
CUST_34347,True,75,36,5,High,True,74,0,1,High,22,85,True,27
CUST_34348,False,28,12,0,Medium,False,34,3,0,Low,92,9,False,84
CUST_34349,False,0,5,1,Low,False,31,0,0,Low,95,42,False,95
CUST_34350,False,27,17,1,Low,False,7,3,0,Low,85,10,False,68
CUST_34351,False,23,15,0,Low,False,33,0,0,Low,78,42,False,96
CUST_34352,False,29,19,0,Low,False,10,3,0,Low,79,7,False,88
CUST_34353,False,33,31,1,Low,False,26,0,0,Low,84,14,False,62
CUST_34354,False,5,9,0,Low,False,19,3,0,Low,72,39,False,70
CUST_34355,False,49,28,0,Low,False,33,3,0,Low,99,17,False,71
CUST_34356,False,33,17,1,Low,False,23,3,0,Low,93,32,False,53
CUST_34357,False,34,16,0,Low,False,27,0,0,Low,76,39,False,90
CUST_34358,False,32,23,0,Medium,False,14,3,0,Low,97,40,False,96
CUST_34359,True,78,39,5,High,True,91,3,1,High,26,74,True,34
CUST_34360,False,23,18,1,Medium,False,22,0,0,Low,88,8,False,76
CUST_34361,False,28,27,0,Medium,False,20,0,0,Low,72,39,False,50
CUST_34362,True,77,40,3,High,True,75,0,1,Medium,15,86,True,16
CUST_34363,True,93,44,4,High,True,88,3,2,Medium,20,73,True,28
CUST_34364,False,26,19,0,Medium,False,26,0,0,Low,87,33,False,79
CUST_34365,True,95,42,2,High,True,69,0,2,High,22,97,True,31
CUST_34366,False,27,17,1,Medium,False,11,6,0,Low,83,8,False,60
CUST_34367,True,97,47,2,High,True,82,3,1,Medium,27,96,True,17
CUST_34368,False,28,14,0,Low,False,9,0,0,Low,91,14,False,94
CUST_34369,False,22,10,0,Low,False,12,0,0,Medium,72,15,False,51
CUST_34370,True,81,39,3,High,True,64,3,1,Medium,25,95,True,17
CUST_34371,False,24,11,0,Low,False,11,3,0,Low,86,21,False,53
CUST_34372,False,9,9,0,Low,False,22,3,0,Medium,82,32,False,50
CUST_34373,False,16,13,0,Low,False,30,3,0,Medium,80,36,False,96
CUST_34374,True,97,45,3,High,True,83,3,2,Medium,24,77,True,11
CUST_34375,False,33,19,1,Low,False,30,0,0,Low,84,43,False,82
CUST_34376,False,7,8,1,Low,False,28,0,0,Medium,83,12,False,69
CUST_34377,False,30,16,1,Low,False,28,3,0,Low,87,37,False,90
CUST_34378,True,82,36,3,High,True,74,3,1,Medium,19,73,True,11
CUST_34379,False,11,5,0,Low,False,9,0,0,Low,71,44,False,78
CUST_34380,False,4,9,0,Low,False,23,3,0,Low,71,34,False,81
CUST_34381,False,46,27,0,Low,False,22,0,0,Low,93,23,False,79
CUST_34382,False,41,27,0,Low,True,28,0,0,Low,82,33,False,99
CUST_34383,False,20,16,1,Low,False,26,0,0,Low,91,27,False,57
CUST_34384,True,79,40,5,High,True,72,3,1,High,27,84,True,25
CUST_34385,True,80,40,3,High,True,83,1,1,Low,13,82,True,17
CUST_34386,True,93,43,4,High,True,64,3,1,High,27,81,True,20
CUST_34387,False,34,19,0,Low,False,18,3,0,Low,82,33,False,99
CUST_34388,False,28,19,0,Low,False,31,0,0,High,72,33,False,51
CUST_34389,False,7,9,0,Low,False,17,0,0,Low,96,42,False,90
CUST_34390,False,6,7,0,Low,False,11,0,0,Low,80,42,False,75
CUST_34391,False,25,19,0,Low,False,30,0,0,Low,81,12,False,57
CUST_34392,False,1,5,0,Low,False,16,0,0,Low,84,33,False,74
CUST_34393,True,96,44,4,High,True,76,3,1,Medium,28,94,True,22
CUST_34394,False,37,24,0,Low,False,26,0,0,Low,76,36,False,67
CUST_34395,False,17,13,0,Low,False,6,3,0,Low,88,20,False,61
CUST_34396,False,0,5,0,Low,False,5,3,0,Medium,91,16,False,80
CUST_34397,False,5,9,0,Low,False,18,0,0,Low,73,16,False,81
CUST_34398,False,29,21,0,Medium,False,15,0,0,Medium,76,17,False,64
CUST_34399,False,36,23,0,Low,False,7,3,0,Low,81,19,False,71
CUST_34400,True,95,58,3,High,True,62,0,1,Medium,27,78,True,28
CUST_34401,False,13,11,1,Low,False,26,0,0,Low,84,30,False,76
CUST_34402,False,28,18,2,Low,False,31,0,0,Low,97,37,False,56
CUST_34403,False,44,26,1,Low,False,32,0,0,Low,94,34,False,93
CUST_34404,True,75,36,4,High,True,66,3,2,High,14,72,True,23
CUST_34405,True,88,45,5,High,True,92,0,2,Medium,10,92,True,27
CUST_34406,False,35,26,1,Low,False,14,3,0,Low,94,22,False,67
CUST_34407,False,46,27,0,Low,False,25,3,0,Low,76,27,False,63
CUST_34408,True,95,42,2,High,True,71,0,1,Medium,10,91,True,37
CUST_34409,False,20,19,0,Low,False,30,3,0,Medium,78,19,False,72
CUST_34410,False,19,8,0,Low,False,14,3,0,Low,90,8,False,90
CUST_34411,True,81,38,3,High,True,94,4,2,High,11,75,True,28
CUST_34412,False,30,15,2,Low,False,9,3,0,Low,83,24,False,58
CUST_34413,False,22,15,1,Low,False,7,3,0,Low,79,25,False,74
CUST_34414,False,18,14,0,Low,False,6,3,0,Low,77,40,False,50
CUST_34415,False,40,27,0,Low,False,7,0,0,Low,94,33,False,55
CUST_34416,True,90,39,4,High,True,92,0,1,Low,15,94,True,19
CUST_34417,False,26,18,0,Low,False,22,0,0,Low,70,20,False,59
CUST_34418,True,91,41,2,High,True,93,3,2,Medium,27,78,True,37
CUST_34419,False,22,15,0,Medium,False,23,0,0,Low,86,36,False,73
CUST_34420,True,83,40,5,High,True,63,0,1,Low,26,77,True,30
CUST_34421,False,25,15,0,Low,False,31,3,0,Medium,88,17,False,82
CUST_34422,False,47,27,0,Low,False,9,3,0,Low,81,26,False,94
CUST_34423,False,22,11,0,Low,False,18,0,0,Low,71,30,False,77
CUST_34424,True,76,36,3,High,True,84,3,3,High,28,85,True,41
CUST_34425,True,98,47,2,High,True,93,3,1,Medium,20,72,True,33
CUST_34426,False,31,16,1,Low,False,34,3,0,Low,71,37,False,69
CUST_34427,False,22,16,0,Low,False,8,3,0,Medium,92,7,False,66
CUST_34428,True,90,45,4,High,True,65,3,1,Low,26,80,True,37
CUST_34429,False,8,7,0,Medium,False,14,3,0,Low,71,23,False,82
CUST_34430,True,78,33,2,High,True,82,3,1,Low,17,91,True,19
CUST_34431,False,2,8,0,Low,False,17,3,0,Medium,71,36,False,79
CUST_34432,False,33,20,0,Low,False,21,3,0,Medium,87,30,False,50
CUST_34433,False,24,15,0,Low,False,31,0,0,Low,73,20,False,73
CUST_34434,False,21,15,0,Low,False,20,0,0,Low,79,41,False,50
CUST_34435,False,18,13,0,Low,False,19,3,0,Medium,88,19,False,76
CUST_34436,False,28,17,1,Low,False,28,3,0,Low,71,20,False,88
CUST_34437,False,42,25,0,Low,False,25,0,0,Low,86,5,False,51
CUST_34438,False,13,9,0,Low,False,22,0,0,Low,76,15,False,83
CUST_34439,False,25,19,1,Low,False,25,3,0,Medium,90,16,False,93
CUST_34440,False,26,16,0,Low,False,28,0,0,Low,99,41,False,61
CUST_34441,False,3,9,0,Low,False,9,3,0,Low,93,28,False,81
CUST_34442,False,11,5,0,Low,False,16,3,0,Low,91,41,False,50
CUST_34443,False,8,10,0,Low,False,5,3,0,Low,88,34,False,93
CUST_34444,False,10,5,0,Low,False,30,3,0,Low,77,10,False,87
CUST_34445,False,23,16,0,Medium,False,16,3,0,Low,72,6,False,94
CUST_34446,False,31,17,0,Low,False,8,3,0,Low,97,22,False,70
CUST_34447,False,7,7,1,Low,False,17,3,0,Low,87,25,False,92
CUST_34448,False,32,16,0,Low,False,11,3,0,Low,80,20,False,63
CUST_34449,False,19,12,1,Low,False,26,6,0,Low,99,26,False,73
CUST_34450,False,5,8,0,Low,False,11,0,0,Low,84,26,False,76
CUST_34451,False,0,5,2,Low,False,33,3,0,Low,74,20,False,79
CUST_34452,False,9,10,0,Low,False,24,0,0,Low,90,7,False,87
CUST_34453,False,13,13,1,Low,False,31,3,0,Low,78,10,False,88
CUST_34454,False,6,9,0,Medium,False,30,3,0,Low,70,43,False,99
CUST_34455,False,23,26,0,Low,False,23,0,0,Medium,81,41,False,53
CUST_34456,False,33,13,1,Low,False,23,0,0,Medium,90,24,False,88
CUST_34457,False,41,24,0,Low,False,5,0,0,Medium,70,43,False,89
CUST_34458,True,84,37,3,High,True,66,0,1,Medium,20,84,True,38
CUST_34459,True,82,44,5,High,True,94,3,2,Medium,13,89,True,22
CUST_34460,False,11,10,0,Low,False,30,0,0,Low,78,36,False,52
CUST_34461,True,76,36,5,High,True,90,0,1,Medium,18,70,True,15
CUST_34462,False,35,23,0,Medium,False,16,3,0,Low,98,12,False,79
CUST_34463,True,96,47,4,High,True,72,3,1,High,9,73,True,26
CUST_34464,False,26,16,0,Low,False,31,3,0,Low,78,11,False,62
CUST_34465,False,26,15,0,Low,False,22,0,0,Low,79,10,False,50
CUST_34466,False,17,14,0,Low,False,29,3,0,Low,95,24,False,96
CUST_34467,True,80,41,4,High,True,80,3,1,Medium,28,94,True,43
CUST_34468,True,92,42,5,High,True,72,3,2,High,21,85,True,13
CUST_34469,False,29,17,0,Low,False,14,0,0,Low,80,42,False,51
CUST_34470,False,29,17,0,Low,False,18,0,0,Low,76,37,False,94
CUST_34471,False,20,14,1,Low,False,20,0,0,Low,86,23,False,89
CUST_34472,False,4,6,0,Low,False,15,3,0,Medium,84,14,False,64
CUST_34473,True,81,47,3,High,True,69,3,1,Medium,11,74,True,41
CUST_34474,True,81,41,5,High,True,79,0,1,Medium,10,79,True,42
CUST_34475,False,31,22,1,Low,False,7,3,0,Low,71,41,False,91
CUST_34476,True,88,40,2,High,True,91,0,1,Medium,5,76,True,11
CUST_34477,False,26,14,0,Low,False,12,3,0,Low,89,14,False,90
CUST_34478,False,1,5,0,Low,False,29,0,0,Low,97,11,False,77
CUST_34479,False,28,22,0,Low,False,27,6,0,Low,88,11,False,52
CUST_34480,False,10,6,0,Low,True,15,3,0,Low,72,8,False,83
CUST_34481,False,32,16,0,Low,False,8,0,0,Low,71,9,False,82
CUST_34482,False,2,8,0,Low,False,9,0,0,Low,99,27,False,66
CUST_34483,True,91,41,2,High,True,86,3,1,High,11,82,True,16
CUST_34484,False,25,13,1,Low,False,6,0,0,Low,73,31,False,93
CUST_34485,False,9,6,0,Low,False,7,0,0,Medium,93,39,False,52
CUST_34486,True,85,41,3,High,True,91,0,1,Medium,15,77,True,20
CUST_34487,False,28,14,2,Low,False,20,3,0,Low,73,26,False,96
CUST_34488,False,2,8,2,Medium,False,12,3,0,High,72,28,False,91
CUST_34489,False,33,19,1,Low,False,24,3,0,Low,98,22,False,53
CUST_34490,True,77,36,5,High,True,61,3,1,Medium,20,71,True,12
CUST_34491,True,88,38,4,High,True,73,0,1,High,17,76,True,42
CUST_34492,False,9,16,0,Low,False,30,0,0,High,97,12,False,98
CUST_34493,False,8,5,1,Low,False,25,0,0,Low,75,6,False,64
CUST_34494,True,98,48,2,High,True,93,3,1,Low,11,80,True,27
CUST_34495,False,30,17,0,Low,False,19,0,0,Low,97,21,False,74
